date,currency_code,currency_pair,rate_to_inr,daily_change_pct,month,year,quarter
2023-01-30,USD,USD/INR,90.3256,0.3439,1,2023,Q1
2023-01-31,USD,USD/INR,90.0618,-0.292,1,2023,Q1
2023-02-01,USD,USD/INR,90.3339,0.3021,2,2023,Q1
2023-02-02,USD,USD/INR,90.425,0.1008,2,2023,Q1
2023-02-03,USD,USD/INR,90.3633,-0.0682,2,2023,Q1
2023-02-04,USD,USD/INR,90.1399,-0.2472,2,2023,Q1
2023-02-05,USD,USD/INR,89.9455,-0.2157,2,2023,Q1
2023-02-06,USD,USD/INR,90.4986,0.6149,2,2023,Q1
2023-02-07,USD,USD/INR,90.4988,0.0002,2,2023,Q1
2023-02-08,USD,USD/INR,90.7111,0.2346,2,2023,Q1
2023-02-09,USD,USD/INR,90.4959,-0.2373,2,2023,Q1
2023-02-10,USD,USD/INR,90.2842,-0.234,2,2023,Q1
2023-02-11,USD,USD/INR,90.5772,0.3246,2,2023,Q1
2023-02-12,USD,USD/INR,90.2105,-0.4049,2,2023,Q1
2023-02-13,USD,USD/INR,90.0981,-0.1246,2,2023,Q1
2023-02-14,USD,USD/INR,90.1073,0.0102,2,2023,Q1
2023-02-15,USD,USD/INR,90.1375,0.0334,2,2023,Q1
2023-02-16,USD,USD/INR,90.089,-0.0537,2,2023,Q1
2023-02-17,USD,USD/INR,90.196,0.1187,2,2023,Q1
2023-02-18,USD,USD/INR,90.3835,0.2079,2,2023,Q1
2023-02-19,USD,USD/INR,90.5827,0.2204,2,2023,Q1
2023-02-20,USD,USD/INR,90.3148,-0.2957,2,2023,Q1
2023-02-21,USD,USD/INR,90.2378,-0.0852,2,2023,Q1
2023-02-22,USD,USD/INR,90.5612,0.3584,2,2023,Q1
2023-02-23,USD,USD/INR,90.8043,0.2684,2,2023,Q1
2023-02-24,USD,USD/INR,90.4303,-0.4119,2,2023,Q1
2023-02-25,USD,USD/INR,90.5257,0.1054,2,2023,Q1
2023-02-26,USD,USD/INR,89.9884,-0.5935,2,2023,Q1
2023-02-27,USD,USD/INR,90.0011,0.0141,2,2023,Q1
2023-02-28,USD,USD/INR,90.5135,0.5693,2,2023,Q1
2023-03-01,USD,USD/INR,90.2561,-0.2844,3,2023,Q1
2023-03-02,USD,USD/INR,90.0302,-0.2503,3,2023,Q1
2023-03-03,USD,USD/INR,90.2366,0.2292,3,2023,Q1
2023-03-04,USD,USD/INR,89.8189,-0.4628,3,2023,Q1
2023-03-05,USD,USD/INR,89.6484,-0.1898,3,2023,Q1
2023-03-06,USD,USD/INR,89.8088,0.1789,3,2023,Q1
2023-03-07,USD,USD/INR,89.6379,-0.1903,3,2023,Q1
2023-03-08,USD,USD/INR,89.5745,-0.0708,3,2023,Q1
2023-03-09,USD,USD/INR,89.7744,0.2233,3,2023,Q1
2023-03-10,USD,USD/INR,89.888,0.1265,3,2023,Q1
2023-03-11,USD,USD/INR,89.9599,0.08,3,2023,Q1
2023-03-12,USD,USD/INR,89.8684,-0.1017,3,2023,Q1
2023-03-13,USD,USD/INR,89.9682,0.111,3,2023,Q1
2023-03-14,USD,USD/INR,89.9348,-0.0371,3,2023,Q1
2023-03-15,USD,USD/INR,90.0583,0.1373,3,2023,Q1
2023-03-16,USD,USD/INR,89.924,-0.1491,3,2023,Q1
2023-03-17,USD,USD/INR,89.8748,-0.0548,3,2023,Q1
2023-03-18,USD,USD/INR,89.6079,-0.297,3,2023,Q1
2023-03-19,USD,USD/INR,89.5985,-0.0105,3,2023,Q1
2023-03-20,USD,USD/INR,89.3805,-0.2433,3,2023,Q1
2023-03-21,USD,USD/INR,89.0817,-0.3342,3,2023,Q1
2023-03-22,USD,USD/INR,89.1509,0.0776,3,2023,Q1
2023-03-23,USD,USD/INR,89.2078,0.0638,3,2023,Q1
2023-03-24,USD,USD/INR,89.4173,0.2349,3,2023,Q1
2023-03-25,USD,USD/INR,89.3016,-0.1293,3,2023,Q1
2023-03-26,USD,USD/INR,89.411,0.1224,3,2023,Q1
2023-03-27,USD,USD/INR,89.5587,0.1652,3,2023,Q1
2023-03-28,USD,USD/INR,89.6782,0.1334,3,2023,Q1
2023-03-29,USD,USD/INR,89.4561,-0.2477,3,2023,Q1
2023-03-30,USD,USD/INR,89.4962,0.0448,3,2023,Q1
2023-03-31,USD,USD/INR,89.5939,0.1092,3,2023,Q1
2023-04-01,USD,USD/INR,89.5958,0.0022,4,2023,Q2
2023-04-02,USD,USD/INR,89.035,-0.6259,4,2023,Q2
2023-04-03,USD,USD/INR,89.0779,0.0481,4,2023,Q2
2023-04-04,USD,USD/INR,89.6692,0.6638,4,2023,Q2
2023-04-05,USD,USD/INR,89.5723,-0.108,4,2023,Q2
2023-04-06,USD,USD/INR,89.3767,-0.2184,4,2023,Q2
2023-04-07,USD,USD/INR,89.4768,0.112,4,2023,Q2
2023-04-08,USD,USD/INR,89.5606,0.0937,4,2023,Q2
2023-04-09,USD,USD/INR,89.8811,0.3578,4,2023,Q2
2023-04-10,USD,USD/INR,89.5419,-0.3774,4,2023,Q2
2023-04-11,USD,USD/INR,89.7384,0.2194,4,2023,Q2
2023-04-12,USD,USD/INR,89.8973,0.1771,4,2023,Q2
2023-04-13,USD,USD/INR,89.859,-0.0426,4,2023,Q2
2023-04-14,USD,USD/INR,89.9503,0.1016,4,2023,Q2
2023-04-15,USD,USD/INR,90.2281,0.3088,4,2023,Q2
2023-04-16,USD,USD/INR,90.4642,0.2617,4,2023,Q2
2023-04-17,USD,USD/INR,90.154,-0.3429,4,2023,Q2
2023-04-18,USD,USD/INR,90.3758,0.246,4,2023,Q2
2023-04-19,USD,USD/INR,90.3583,-0.0194,4,2023,Q2
2023-04-20,USD,USD/INR,90.378,0.0219,4,2023,Q2
2023-04-21,USD,USD/INR,90.3979,0.022,4,2023,Q2
2023-04-22,USD,USD/INR,90.3571,-0.0451,4,2023,Q2
2023-04-23,USD,USD/INR,90.6802,0.3575,4,2023,Q2
2023-04-24,USD,USD/INR,90.6574,-0.0251,4,2023,Q2
2023-04-25,USD,USD/INR,90.3529,-0.3359,4,2023,Q2
2023-04-26,USD,USD/INR,90.2463,-0.1181,4,2023,Q2
2023-04-27,USD,USD/INR,90.2946,0.0536,4,2023,Q2
2023-04-28,USD,USD/INR,90.6276,0.3688,4,2023,Q2
2023-04-29,USD,USD/INR,90.7916,0.1809,4,2023,Q2
2023-04-30,USD,USD/INR,90.5599,-0.2552,4,2023,Q2
2023-05-01,USD,USD/INR,91.2351,0.7456,5,2023,Q2
2023-05-02,USD,USD/INR,91.3076,0.0794,5,2023,Q2
2023-05-03,USD,USD/INR,91.6569,0.3826,5,2023,Q2
2023-05-04,USD,USD/INR,91.6152,-0.0455,5,2023,Q2
2023-05-05,USD,USD/INR,91.7618,0.16,5,2023,Q2
2023-05-06,USD,USD/INR,91.9929,0.2518,5,2023,Q2
2023-05-07,USD,USD/INR,92.3291,0.3655,5,2023,Q2
2023-05-08,USD,USD/INR,92.622,0.3172,5,2023,Q2
2023-05-09,USD,USD/INR,92.8643,0.2617,5,2023,Q2
2023-05-10,USD,USD/INR,92.7765,-0.0945,5,2023,Q2
2023-05-11,USD,USD/INR,92.6174,-0.1715,5,2023,Q2
2023-05-12,USD,USD/INR,92.7098,0.0998,5,2023,Q2
2023-05-13,USD,USD/INR,92.9693,0.2799,5,2023,Q2
2023-05-14,USD,USD/INR,92.9072,-0.0668,5,2023,Q2
2023-05-15,USD,USD/INR,93.2041,0.3196,5,2023,Q2
2023-05-16,USD,USD/INR,93.52,0.3389,5,2023,Q2
2023-05-17,USD,USD/INR,93.353,-0.1786,5,2023,Q2
2023-05-18,USD,USD/INR,93.1186,-0.2511,5,2023,Q2
2023-05-19,USD,USD/INR,93.0793,-0.0421,5,2023,Q2
2023-05-20,USD,USD/INR,93.1652,0.0923,5,2023,Q2
2023-05-21,USD,USD/INR,93.0186,-0.1574,5,2023,Q2
2023-05-22,USD,USD/INR,93.396,0.4057,5,2023,Q2
2023-05-23,USD,USD/INR,93.5148,0.1272,5,2023,Q2
2023-05-24,USD,USD/INR,93.52,0.0056,5,2023,Q2
2023-05-25,USD,USD/INR,93.123,-0.4245,5,2023,Q2
2023-05-26,USD,USD/INR,92.7554,-0.3947,5,2023,Q2
2023-05-27,USD,USD/INR,92.8336,0.0843,5,2023,Q2
2023-05-28,USD,USD/INR,92.2396,-0.6398,5,2023,Q2
2023-05-29,USD,USD/INR,92.5199,0.3038,5,2023,Q2
2023-05-30,USD,USD/INR,92.476,-0.0474,5,2023,Q2
2023-05-31,USD,USD/INR,93.3757,0.9729,5,2023,Q2
2023-06-01,USD,USD/INR,93.52,0.1546,6,2023,Q2
2023-06-02,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-03,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-04,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-05,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-06,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-07,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-08,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-09,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-10,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-11,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-12,USD,USD/INR,93.52,0.0,6,2023,Q2
2023-06-13,USD,USD/INR,93.1714,-0.3728,6,2023,Q2
2023-06-14,USD,USD/INR,93.4112,0.2574,6,2023,Q2
2023-06-15,USD,USD/INR,93.1791,-0.2485,6,2023,Q2
2023-06-16,USD,USD/INR,92.6149,-0.6055,6,2023,Q2
2023-06-17,USD,USD/INR,92.6552,0.0435,6,2023,Q2
2023-06-18,USD,USD/INR,92.8757,0.238,6,2023,Q2
2023-06-19,USD,USD/INR,92.8417,-0.0366,6,2023,Q2
2023-06-20,USD,USD/INR,92.7141,-0.1374,6,2023,Q2
2023-06-21,USD,USD/INR,92.6698,-0.0478,6,2023,Q2
2023-06-22,USD,USD/INR,92.5668,-0.1112,6,2023,Q2
2023-06-23,USD,USD/INR,92.1924,-0.4044,6,2023,Q2
2023-06-24,USD,USD/INR,91.9948,-0.2144,6,2023,Q2
2023-06-25,USD,USD/INR,92.1386,0.1564,6,2023,Q2
2023-06-26,USD,USD/INR,92.2275,0.0965,6,2023,Q2
2023-06-27,USD,USD/INR,92.274,0.0504,6,2023,Q2
2023-06-28,USD,USD/INR,91.9986,-0.2985,6,2023,Q2
2023-06-29,USD,USD/INR,91.9485,-0.0545,6,2023,Q2
2023-06-30,USD,USD/INR,91.3479,-0.6531,6,2023,Q2
2023-07-01,USD,USD/INR,91.3968,0.0535,7,2023,Q3
2023-07-02,USD,USD/INR,91.7886,0.4287,7,2023,Q3
2023-07-03,USD,USD/INR,91.3827,-0.4422,7,2023,Q3
2023-07-04,USD,USD/INR,91.2221,-0.1758,7,2023,Q3
2023-07-05,USD,USD/INR,91.3121,0.0987,7,2023,Q3
2023-07-06,USD,USD/INR,91.6553,0.3759,7,2023,Q3
2023-07-07,USD,USD/INR,91.5321,-0.1345,7,2023,Q3
2023-07-08,USD,USD/INR,91.342,-0.2077,7,2023,Q3
2023-07-09,USD,USD/INR,90.8025,-0.5907,7,2023,Q3
2023-07-10,USD,USD/INR,90.8306,0.031,7,2023,Q3
2023-07-11,USD,USD/INR,91.3871,0.6126,7,2023,Q3
2023-07-12,USD,USD/INR,91.4631,0.0832,7,2023,Q3
2023-07-13,USD,USD/INR,91.457,-0.0067,7,2023,Q3
2023-07-14,USD,USD/INR,91.5454,0.0966,7,2023,Q3
2023-07-15,USD,USD/INR,91.5423,-0.0033,7,2023,Q3
2023-07-16,USD,USD/INR,91.3191,-0.2439,7,2023,Q3
2023-07-17,USD,USD/INR,91.5446,0.247,7,2023,Q3
2023-07-18,USD,USD/INR,91.6066,0.0677,7,2023,Q3
2023-07-19,USD,USD/INR,91.6114,0.0053,7,2023,Q3
2023-07-20,USD,USD/INR,91.3434,-0.2926,7,2023,Q3
2023-07-21,USD,USD/INR,91.7006,0.3911,7,2023,Q3
2023-07-22,USD,USD/INR,91.8834,0.1994,7,2023,Q3
2023-07-23,USD,USD/INR,91.731,-0.1659,7,2023,Q3
2023-07-24,USD,USD/INR,92.0067,0.3005,7,2023,Q3
2023-07-25,USD,USD/INR,91.8694,-0.1493,7,2023,Q3
2023-07-26,USD,USD/INR,91.6539,-0.2346,7,2023,Q3
2023-07-27,USD,USD/INR,91.445,-0.2279,7,2023,Q3
2023-07-28,USD,USD/INR,90.9591,-0.5313,7,2023,Q3
2023-07-29,USD,USD/INR,91.0878,0.1415,7,2023,Q3
2023-07-30,USD,USD/INR,90.5874,-0.5493,7,2023,Q3
2023-07-31,USD,USD/INR,90.2536,-0.3685,7,2023,Q3
2023-08-01,USD,USD/INR,89.6916,-0.6227,8,2023,Q3
2023-08-02,USD,USD/INR,89.6684,-0.0258,8,2023,Q3
2023-08-03,USD,USD/INR,89.628,-0.0451,8,2023,Q3
2023-08-04,USD,USD/INR,89.5401,-0.098,8,2023,Q3
2023-08-05,USD,USD/INR,89.2601,-0.3128,8,2023,Q3
2023-08-06,USD,USD/INR,88.9462,-0.3517,8,2023,Q3
2023-08-07,USD,USD/INR,89.0701,0.1393,8,2023,Q3
2023-08-08,USD,USD/INR,88.923,-0.1652,8,2023,Q3
2023-08-09,USD,USD/INR,89.0074,0.0949,8,2023,Q3
2023-08-10,USD,USD/INR,88.771,-0.2656,8,2023,Q3
2023-08-11,USD,USD/INR,88.8192,0.0543,8,2023,Q3
2023-08-12,USD,USD/INR,89.1665,0.391,8,2023,Q3
2023-08-13,USD,USD/INR,89.3233,0.1758,8,2023,Q3
2023-08-14,USD,USD/INR,89.2128,-0.1237,8,2023,Q3
2023-08-15,USD,USD/INR,89.2816,0.0772,8,2023,Q3
2023-08-16,USD,USD/INR,89.2171,-0.0722,8,2023,Q3
2023-08-17,USD,USD/INR,89.2192,0.0024,8,2023,Q3
2023-08-18,USD,USD/INR,89.1321,-0.0977,8,2023,Q3
2023-08-19,USD,USD/INR,89.0881,-0.0493,8,2023,Q3
2023-08-20,USD,USD/INR,89.1448,0.0636,8,2023,Q3
2023-08-21,USD,USD/INR,88.8792,-0.298,8,2023,Q3
2023-08-22,USD,USD/INR,88.6083,-0.3048,8,2023,Q3
2023-08-23,USD,USD/INR,88.2392,-0.4166,8,2023,Q3
2023-08-24,USD,USD/INR,87.8156,-0.4801,8,2023,Q3
2023-08-25,USD,USD/INR,87.4949,-0.3652,8,2023,Q3
2023-08-26,USD,USD/INR,87.5367,0.0478,8,2023,Q3
2023-08-27,USD,USD/INR,87.3023,-0.2678,8,2023,Q3
2023-08-28,USD,USD/INR,87.4368,0.1541,8,2023,Q3
2023-08-29,USD,USD/INR,87.4459,0.0104,8,2023,Q3
2023-08-30,USD,USD/INR,86.9295,-0.5906,8,2023,Q3
2023-08-31,USD,USD/INR,87.1003,0.1965,8,2023,Q3
2023-09-01,USD,USD/INR,87.3122,0.2432,9,2023,Q3
2023-09-02,USD,USD/INR,87.0518,-0.2982,9,2023,Q3
2023-09-03,USD,USD/INR,87.1616,0.1261,9,2023,Q3
2023-09-04,USD,USD/INR,86.9376,-0.2569,9,2023,Q3
2023-09-05,USD,USD/INR,86.9631,0.0293,9,2023,Q3
2023-09-06,USD,USD/INR,86.6332,-0.3793,9,2023,Q3
2023-09-07,USD,USD/INR,86.1672,-0.5379,9,2023,Q3
2023-09-08,USD,USD/INR,86.0682,-0.1148,9,2023,Q3
2023-09-09,USD,USD/INR,86.0363,-0.0371,9,2023,Q3
2023-09-10,USD,USD/INR,85.9336,-0.1193,9,2023,Q3
2023-09-11,USD,USD/INR,85.6284,-0.3552,9,2023,Q3
2023-09-12,USD,USD/INR,85.5256,-0.12,9,2023,Q3
2023-09-13,USD,USD/INR,85.5947,0.0808,9,2023,Q3
2023-09-14,USD,USD/INR,85.5832,-0.0135,9,2023,Q3
2023-09-15,USD,USD/INR,85.6301,0.0548,9,2023,Q3
2023-09-16,USD,USD/INR,85.4579,-0.201,9,2023,Q3
2023-09-17,USD,USD/INR,85.7583,0.3515,9,2023,Q3
2023-09-18,USD,USD/INR,85.4557,-0.3529,9,2023,Q3
2023-09-19,USD,USD/INR,85.5807,0.1463,9,2023,Q3
2023-09-20,USD,USD/INR,85.8841,0.3546,9,2023,Q3
2023-09-21,USD,USD/INR,86.0081,0.1443,9,2023,Q3
2023-09-22,USD,USD/INR,85.9558,-0.0608,9,2023,Q3
2023-09-23,USD,USD/INR,85.8196,-0.1585,9,2023,Q3
2023-09-24,USD,USD/INR,86.0863,0.3108,9,2023,Q3
2023-09-25,USD,USD/INR,85.7188,-0.4269,9,2023,Q3
2023-09-26,USD,USD/INR,85.4693,-0.291,9,2023,Q3
2023-09-27,USD,USD/INR,85.3674,-0.1193,9,2023,Q3
2023-09-28,USD,USD/INR,85.6844,0.3713,9,2023,Q3
2023-09-29,USD,USD/INR,85.782,0.1139,9,2023,Q3
2023-09-30,USD,USD/INR,85.5329,-0.2904,9,2023,Q3
2023-10-01,USD,USD/INR,85.4533,-0.0931,10,2023,Q4
2023-10-02,USD,USD/INR,85.2958,-0.1843,10,2023,Q4
2023-10-03,USD,USD/INR,85.1141,-0.2129,10,2023,Q4
2023-10-04,USD,USD/INR,85.3641,0.2937,10,2023,Q4
2023-10-05,USD,USD/INR,85.0128,-0.4115,10,2023,Q4
2023-10-06,USD,USD/INR,85.4231,0.4826,10,2023,Q4
2023-10-07,USD,USD/INR,85.6353,0.2485,10,2023,Q4
2023-10-08,USD,USD/INR,85.9156,0.3273,10,2023,Q4
2023-10-09,USD,USD/INR,85.7963,-0.1389,10,2023,Q4
2023-10-10,USD,USD/INR,85.7577,-0.045,10,2023,Q4
2023-10-11,USD,USD/INR,85.389,-0.4299,10,2023,Q4
2023-10-12,USD,USD/INR,85.2546,-0.1574,10,2023,Q4
2023-10-13,USD,USD/INR,85.3808,0.1481,10,2023,Q4
2023-10-14,USD,USD/INR,85.7128,0.3888,10,2023,Q4
2023-10-15,USD,USD/INR,85.4281,-0.3321,10,2023,Q4
2023-10-16,USD,USD/INR,85.3344,-0.1097,10,2023,Q4
2023-10-17,USD,USD/INR,85.2957,-0.0454,10,2023,Q4
2023-10-18,USD,USD/INR,84.9385,-0.4187,10,2023,Q4
2023-10-19,USD,USD/INR,85.0892,0.1774,10,2023,Q4
2023-10-20,USD,USD/INR,84.9044,-0.2172,10,2023,Q4
2023-10-21,USD,USD/INR,84.8546,-0.0586,10,2023,Q4
2023-10-22,USD,USD/INR,84.7396,-0.1356,10,2023,Q4
2023-10-23,USD,USD/INR,84.5389,-0.2368,10,2023,Q4
2023-10-24,USD,USD/INR,84.5371,-0.0021,10,2023,Q4
2023-10-25,USD,USD/INR,84.4825,-0.0647,10,2023,Q4
2023-10-26,USD,USD/INR,84.3882,-0.1116,10,2023,Q4
2023-10-27,USD,USD/INR,84.2038,-0.2185,10,2023,Q4
2023-10-28,USD,USD/INR,84.2845,0.0959,10,2023,Q4
2023-10-29,USD,USD/INR,84.7026,0.4961,10,2023,Q4
2023-10-30,USD,USD/INR,84.7382,0.042,10,2023,Q4
2023-10-31,USD,USD/INR,84.9914,0.2988,10,2023,Q4
2023-11-01,USD,USD/INR,84.6369,-0.4171,11,2023,Q4
2023-11-02,USD,USD/INR,84.677,0.0473,11,2023,Q4
2023-11-03,USD,USD/INR,84.3982,-0.3292,11,2023,Q4
2023-11-04,USD,USD/INR,84.0243,-0.4431,11,2023,Q4
2023-11-05,USD,USD/INR,83.8379,-0.2218,11,2023,Q4
2023-11-06,USD,USD/INR,84.1377,0.3576,11,2023,Q4
2023-11-07,USD,USD/INR,84.3775,0.285,11,2023,Q4
2023-11-08,USD,USD/INR,84.439,0.0729,11,2023,Q4
2023-11-09,USD,USD/INR,84.0507,-0.4598,11,2023,Q4
2023-11-10,USD,USD/INR,84.0012,-0.0589,11,2023,Q4
2023-11-11,USD,USD/INR,84.0773,0.0905,11,2023,Q4
2023-11-12,USD,USD/INR,84.1215,0.0527,11,2023,Q4
2023-11-13,USD,USD/INR,83.6562,-0.5531,11,2023,Q4
2023-11-14,USD,USD/INR,83.4328,-0.2671,11,2023,Q4
2023-11-15,USD,USD/INR,83.4168,-0.0192,11,2023,Q4
2023-11-16,USD,USD/INR,83.551,0.1609,11,2023,Q4
2023-11-17,USD,USD/INR,83.0005,-0.6588,11,2023,Q4
2023-11-18,USD,USD/INR,82.9601,-0.0486,11,2023,Q4
2023-11-19,USD,USD/INR,82.9957,0.0429,11,2023,Q4
2023-11-20,USD,USD/INR,83.2073,0.2549,11,2023,Q4
2023-11-21,USD,USD/INR,83.3802,0.2079,11,2023,Q4
2023-11-22,USD,USD/INR,83.526,0.1748,11,2023,Q4
2023-11-23,USD,USD/INR,83.3255,-0.24,11,2023,Q4
2023-11-24,USD,USD/INR,82.8485,-0.5724,11,2023,Q4
2023-11-25,USD,USD/INR,82.7509,-0.1179,11,2023,Q4
2023-11-26,USD,USD/INR,82.9995,0.3005,11,2023,Q4
2023-11-27,USD,USD/INR,83.3465,0.418,11,2023,Q4
2023-11-28,USD,USD/INR,83.5241,0.2132,11,2023,Q4
2023-11-29,USD,USD/INR,83.6317,0.1288,11,2023,Q4
2023-11-30,USD,USD/INR,83.727,0.1139,11,2023,Q4
2023-12-01,USD,USD/INR,83.5873,-0.1668,12,2023,Q4
2023-12-02,USD,USD/INR,83.5547,-0.039,12,2023,Q4
2023-12-03,USD,USD/INR,83.9731,0.5007,12,2023,Q4
2023-12-04,USD,USD/INR,83.7356,-0.2828,12,2023,Q4
2023-12-05,USD,USD/INR,84.1412,0.4844,12,2023,Q4
2023-12-06,USD,USD/INR,84.06,-0.0966,12,2023,Q4
2023-12-07,USD,USD/INR,84.3942,0.3976,12,2023,Q4
2023-12-08,USD,USD/INR,84.038,-0.422,12,2023,Q4
2023-12-09,USD,USD/INR,84.1857,0.1758,12,2023,Q4
2023-12-10,USD,USD/INR,83.9997,-0.221,12,2023,Q4
2023-12-11,USD,USD/INR,83.643,-0.4246,12,2023,Q4
2023-12-12,USD,USD/INR,83.6979,0.0656,12,2023,Q4
2023-12-13,USD,USD/INR,83.9513,0.3028,12,2023,Q4
2023-12-14,USD,USD/INR,83.7385,-0.2535,12,2023,Q4
2023-12-15,USD,USD/INR,83.362,-0.4497,12,2023,Q4
2023-12-16,USD,USD/INR,83.339,-0.0276,12,2023,Q4
2023-12-17,USD,USD/INR,83.3171,-0.0262,12,2023,Q4
2023-12-18,USD,USD/INR,83.4542,0.1645,12,2023,Q4
2023-12-19,USD,USD/INR,83.6919,0.2849,12,2023,Q4
2023-12-20,USD,USD/INR,83.677,-0.0178,12,2023,Q4
2023-12-21,USD,USD/INR,84.1428,0.5567,12,2023,Q4
2023-12-22,USD,USD/INR,84.1994,0.0673,12,2023,Q4
2023-12-23,USD,USD/INR,84.1119,-0.1039,12,2023,Q4
2023-12-24,USD,USD/INR,83.7052,-0.4835,12,2023,Q4
2023-12-25,USD,USD/INR,83.6393,-0.0788,12,2023,Q4
2023-12-26,USD,USD/INR,83.5549,-0.1009,12,2023,Q4
2023-12-27,USD,USD/INR,83.7956,0.2881,12,2023,Q4
2023-12-28,USD,USD/INR,83.9118,0.1387,12,2023,Q4
2023-12-29,USD,USD/INR,83.615,-0.3538,12,2023,Q4
2023-12-30,USD,USD/INR,83.6582,0.0517,12,2023,Q4
2023-12-31,USD,USD/INR,83.8267,0.2015,12,2023,Q4
2024-01-01,USD,USD/INR,84.211,0.4584,1,2024,Q1
2024-01-02,USD,USD/INR,84.4352,0.2663,1,2024,Q1
2024-01-03,USD,USD/INR,84.6279,0.2283,1,2024,Q1
2024-01-04,USD,USD/INR,84.6432,0.018,1,2024,Q1
2024-01-05,USD,USD/INR,84.7418,0.1165,1,2024,Q1
2024-01-06,USD,USD/INR,85.0594,0.3749,1,2024,Q1
2024-01-07,USD,USD/INR,84.7193,-0.3998,1,2024,Q1
2024-01-08,USD,USD/INR,84.6305,-0.1048,1,2024,Q1
2024-01-09,USD,USD/INR,84.4344,-0.2318,1,2024,Q1
2024-01-10,USD,USD/INR,84.5304,0.1137,1,2024,Q1
2024-01-11,USD,USD/INR,84.8424,0.3691,1,2024,Q1
2024-01-12,USD,USD/INR,84.6904,-0.1791,1,2024,Q1
2024-01-13,USD,USD/INR,84.0831,-0.7171,1,2024,Q1
2024-01-14,USD,USD/INR,83.9791,-0.1237,1,2024,Q1
2024-01-15,USD,USD/INR,84.2093,0.274,1,2024,Q1
2024-01-16,USD,USD/INR,84.3451,0.1613,1,2024,Q1
2024-01-17,USD,USD/INR,84.4534,0.1285,1,2024,Q1
2024-01-18,USD,USD/INR,84.3825,-0.084,1,2024,Q1
2024-01-19,USD,USD/INR,84.0587,-0.3837,1,2024,Q1
2024-01-20,USD,USD/INR,84.1887,0.1546,1,2024,Q1
2024-01-21,USD,USD/INR,83.978,-0.2503,1,2024,Q1
2024-01-22,USD,USD/INR,84.5282,0.6552,1,2024,Q1
2024-01-23,USD,USD/INR,84.6729,0.1712,1,2024,Q1
2024-01-24,USD,USD/INR,84.5254,-0.1742,1,2024,Q1
2024-01-25,USD,USD/INR,84.3704,-0.1834,1,2024,Q1
2024-01-26,USD,USD/INR,84.3468,-0.0279,1,2024,Q1
2024-01-27,USD,USD/INR,84.2862,-0.0719,1,2024,Q1
2024-01-28,USD,USD/INR,84.5686,0.3351,1,2024,Q1
2024-01-29,USD,USD/INR,84.6159,0.0559,1,2024,Q1
2024-01-30,USD,USD/INR,84.4302,-0.2195,1,2024,Q1
2024-01-31,USD,USD/INR,84.909,0.5671,1,2024,Q1
2024-02-01,USD,USD/INR,84.9216,0.0148,2,2024,Q1
2024-02-02,USD,USD/INR,85.1175,0.2307,2,2024,Q1
2024-02-03,USD,USD/INR,84.9621,-0.1825,2,2024,Q1
2024-02-04,USD,USD/INR,85.0547,0.1089,2,2024,Q1
2024-02-05,USD,USD/INR,85.1341,0.0933,2,2024,Q1
2024-02-06,USD,USD/INR,84.6515,-0.5669,2,2024,Q1
2024-02-07,USD,USD/INR,85.1633,0.6046,2,2024,Q1
2024-02-08,USD,USD/INR,85.493,0.3872,2,2024,Q1
2024-02-09,USD,USD/INR,85.3911,-0.1192,2,2024,Q1
2024-02-10,USD,USD/INR,85.1088,-0.3307,2,2024,Q1
2024-02-11,USD,USD/INR,85.1975,0.1043,2,2024,Q1
2024-02-12,USD,USD/INR,85.2197,0.026,2,2024,Q1
2024-02-13,USD,USD/INR,85.3106,0.1067,2,2024,Q1
2024-02-14,USD,USD/INR,85.3596,0.0575,2,2024,Q1
2024-02-15,USD,USD/INR,85.4893,0.1519,2,2024,Q1
2024-02-16,USD,USD/INR,85.8604,0.4342,2,2024,Q1
2024-02-17,USD,USD/INR,86.0068,0.1704,2,2024,Q1
2024-02-18,USD,USD/INR,85.7359,-0.3149,2,2024,Q1
2024-02-19,USD,USD/INR,86.0864,0.4088,2,2024,Q1
2024-02-20,USD,USD/INR,86.5101,0.4922,2,2024,Q1
2024-02-21,USD,USD/INR,87.3282,0.9456,2,2024,Q1
2024-02-22,USD,USD/INR,87.0338,-0.337,2,2024,Q1
2024-02-23,USD,USD/INR,87.0972,0.0729,2,2024,Q1
2024-02-24,USD,USD/INR,86.5532,-0.6246,2,2024,Q1
2024-02-25,USD,USD/INR,86.6968,0.1659,2,2024,Q1
2024-02-26,USD,USD/INR,86.5543,-0.1645,2,2024,Q1
2024-02-27,USD,USD/INR,87.0537,0.577,2,2024,Q1
2024-02-28,USD,USD/INR,86.8514,-0.2324,2,2024,Q1
2024-02-29,USD,USD/INR,86.4113,-0.5068,2,2024,Q1
